更新时间,#genre#
20250516 01:00,url


RespoTime,whitelist,#genre#
1159.21ms,延边文艺广播,https://satellitepull.cnr.cn/live/wxybwyshgb/playlist.m3u8
1159.44ms,四川综合广播,https://satellitepull.cnr.cn/live/wxsczhgb/playlist.m3u8
1160.57ms,CCTV6,http://114.246.201.137:7088/rtp/239.3.1.174:8001
1161.93ms,河北卫视,http://1.195.30.9:19901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
1162.18ms,内蒙古汉语广播,https://satellitepull.cnr.cn/live/wx32nmghyzhxwgb/playlist.m3u8
1162.29ms,河源综合,http://tmpstream.hyrtv.cn/xwzh/sd/live.m3u8
1163.17ms,天祝综合,https://play.kankanlive.com/live/1656487214793905.m3u8
1163.75ms,CCTV法语,http://z.b.bkpcp.top/m.php?id=cgtnf
1164.57ms,英德电台,https://lhttp-hw.qtfm.cn/live/5022392/64k.mp3
1164.90ms,四川｜康定,http://kdfile.ganzitv.com/nmip-media/channellive/channel100663/playlist.m3u8
1165.11ms,INDIA TODAY,https://feeds.intoday.in/hltapps/api/master.m3u8
1165.13ms,扬州交通广播,https://lhttp-hw.qtfm.cn/live/2804/64k.mp3
1165.33ms,CCTV14,https://event.pull.hebtv.com/jishi/cp2.m3u8
1165.36ms,新疆929文化旅游广播,https://lhttp-hw.qtfm.cn/live/1909/64k.mp3
1165.45ms,宜宾汽车音乐广播FM942,https://lhttp-hw.qtfm.cn/live/20500137/64k.mp3
1165.74ms,平顶山新闻综合广播,https://lhttp-hw.qtfm.cn/live/5022420/64k.mp3
1166.05ms,Nei Monggol TV Culture Entertainment Channel,http://play1-qk.nmtv.cn/live/1686561195713372.m3u8
1166.55ms,安徽卫视,http://123.138.22.30:9901/tsfile/live/0130_1.m3u8
1167.28ms,河北旅游文化广播,https://lhttp-hw.qtfm.cn/live/1651/64k.mp3
1167.34ms,湖南张家界御笔峰,https://gcalic.v.myalicdn.com/gc/zjjybf_1/index.m3u8
1167.64ms,「青海」西宁生活服务,https://liveout.xntv.tv/a65jur/90p2i1.m3u8?zqinghd
1167.76ms,北京卫视,http://119.36.148.115:59901/tsfile/live/0122_1.m3u8
1167.84ms,世新廣播電台SHRS88.1FM,https://stream.ginnet.cloud/live0115lo-89xv/_definst_/fm881/playlist.m3u8
1168.19ms,八大综合斯特,http://lzoq.serv00.net/daili/Smartv.php?id=badazhonghe
1168.26ms,绵阳新闻广播,https://lhttp-hw.qtfm.cn/live/4024/64k.mp3
1168.31ms,传闻中的芊芊,http://103.193.151.146/huya.php?id=21059608
1169.33ms,广元交通旅游广播,https://lhttp-hw.qtfm.cn/live/5022581/64k.mp3
1169.66ms,凤凰资讯限效,http://ali.hlspull.yximgs.com/live/qwt_fhzx.flv
1170.12ms,湖北卫视,http://121.33.239.242:9901/tsfile/live/38726_1.m3u8?key=txiptv&playlive=1&authid=0
1170.49ms,深圳先锋898,https://lhttp-hw.qtfm.cn/live/1270/64k.mp3
1170.87ms,广东城市之声,https://lhttp-hw.qtfm.cn/live/469/64k.mp3
1171.46ms,湖北卫视,https://www.freetv.top/migu/947472496.m3u8?migutoken=c56229d02181e89502a31fa68a1d48da87a7d6a4964ef5258a8a1d13184947ea319f3785d758e1ca848971c9971b1300f65292cde26f5cb2902c9b103ac517b75c65bb0f9261dd650e6d2eab3b
1171.69ms,河南农村广播,https://satellitepull.cnr.cn/live/wxhnncgb/playlist.m3u8
1171.74ms,任丘融媒体中心综合广播,https://lhttp-hw.qtfm.cn/live/5022470/64k.mp3
1171.78ms,广州综合,https://tencentplay.gztv.com/live/zonghes.m3u8?txSecret=9e5008d4b91944fa76a957a93ae54870&txTime=1903e5f1cfd
1172.01ms,衢州龙游生活,https://l.cztvcloud.com/channels/lantian/SXlongyou2/720p.m3u8
1172.37ms,抖音热歌《大风吹+夜夜夜漫长》,https://vdse.bdstatic.com//13da18e12728e9d7849f6589a3070b4c.mp4
1172.54ms,清远综合广播,https://lhttp-hw.qtfm.cn/live/15318668/64k.mp3
1173.13ms,长春交通之声,https://lhttp-hw.qtfm.cn/live/4967/64k.mp3
1173.32ms,海南音乐广播,https://lhttp-hw.qtfm.cn/live/4878/64k.mp3
1173.65ms,三门峡交通文艺广播,https://lhttp-hw.qtfm.cn/live/15318227/64k.mp3
1174.04ms,滨海1029,https://lhttp-hw.qtfm.cn/live/20207779/64k.mp3
1174.34ms,台州交通广播,https://lhttp-hw.qtfm.cn/live/1146/64k.mp3
1174.46ms,CCTV6,http://58.19.43.46:9901/tsfile/live/1025_1.m3u8
1174.93ms,徐州新闻综合广播,https://lhttp-hw.qtfm.cn/live/4922/64k.mp3
1175.80ms,CHC家庭影院,http://hzzzz530.com:4022/udp/239.69.1.243:11100
1175.99ms,托峰明珠交通音乐,https://lhttp-hw.qtfm.cn/live/20207780/64k.mp3
1176.30ms,增城电台FM89.0,https://lhttp-hw.qtfm.cn/live/20211702/64k.mp3
1176.86ms,石家庄交通广播,https://lhttp-hw.qtfm.cn/live/1655/64k.mp3
1177.20ms,泉州刺桐之声,https://lhttp-hw.qtfm.cn/live/5022360/64k.mp3
1177.68ms,上海动感101,https://lhttp-hw.qtfm.cn/live/274/64k.mp3
1178.59ms,漁業廣播電臺,https://n03a-eu.rcs.revma.com/mk0c5vq122hvv?rj-ttl=5&rj-tok=AAABk3-3AsEAzXxeBxqWmufDMg
1178.67ms,CCTV7,http://live.junhao.mil.cn/rmt9502/3e6e7c5477314ec38f5e58e2a5c70024.m3u8?txSecret=57978fafb9c19880afa5c8687e8241d8&txTime=7A42BAFF
1178.71ms,珠海电台交通875,https://lhttp-hw.qtfm.cn/live/1275/64k.mp3
1178.80ms,大爱贰台斯特,http://lzoq.serv00.net/daili/Smartv.php?id=daai2_twn
1178.91ms,黄冈新闻综合广播,https://lhttp-hw.qtfm.cn/live/1301/64k.mp3
1179.56ms,吸血鬼马戏团(英国恐怖片),https://vip1.lz-cdn1.com/20220522/6454_1c4f17aa/index.m3u8
1180.04ms,宿迁汽车音乐台,https://lhttp-hw.qtfm.cn/live/21265/64k.mp3
1180.05ms,贵港风尚调频,https://lhttp-hw.qtfm.cn/live/5021920/64k.mp3
1180.20ms,玉林城市电台,https://lhttp-hw.qtfm.cn/live/1762/64k.mp3
1180.60ms,博斯运动壹特,http://lzoq.serv00.net/daili/Smartv.php?id=bosisport1_twn
1180.90ms,张家口986音乐广播,https://lhttp-hw.qtfm.cn/live/5021801/64k.mp3
1180.91ms,东营交通音乐广播FM98.4,https://lhttp-hw.qtfm.cn/live/20142/64k.mp3
1180.92ms,八大戏剧斯特,http://lzoq.serv00.net/daili/Smartv.php?id=badadrama
1180.95ms,Nei Monggol TV Children Channel,http://play1-qk.nmtv.cn/live/1686560464515368.m3u8
1181.05ms,Real Wild 新西兰,https://cdn-apse1-prod.tsv2.amagi.tv/linear/amg00426-littledotstudio-realwildnz-samsungnz/playlist.m3u8
1181.07ms,嘉兴新闻综合,http://play-sh13.quklive.com/live/1675942165226154.m3u8?auth_key=2028730261-e7db80d294b04dc9ab5c8136b4c88b74-0-f0795306faa59c7edb35860a8ae63528
1181.35ms,苏州4,https://live-auth.51kandianshi.com/szgd/csztv4.m3u8
1181.60ms,茂名交通广播,https://lhttp-hw.qtfm.cn/live/20211574/64k.mp3
1181.77ms,上海戏曲广播,https://lhttp-hw.qtfm.cn/live/269/64k.mp3
1181.88ms,七星关综合广播,https://lhttp-hw.qtfm.cn/live/5021866/64k.mp3
1182.07ms,伊犁广播电视台汉语综合广播FM90.5,https://lhttp-hw.qtfm.cn/live/20211711/64k.mp3
1182.11ms,北海交通音乐广播,https://lhttp-hw.qtfm.cn/live/20211621/64k.mp3
1182.12ms,松原新闻综合广播,https://lhttp-hw.qtfm.cn/live/5079/64k.mp3
1182.76ms,阳江综合资讯广播,https://lhttp-hw.qtfm.cn/live/15318429/64k.mp3
1182.78ms,甘南综合,https://play.kankanlive.com/live/1711955176432990.m3u8
1183.04ms,长沙交通广播,https://lhttp-hw.qtfm.cn/live/3967/64k.mp3
1184.03ms,内蒙古蒙古语广播,https://lhttp-hw.qtfm.cn/live/1882/64k.mp3
1184.38ms,青岛广播爱车940,https://lhttp-hw.qtfm.cn/live/5022537/64k.mp3
1184.66ms,梁平之声,https://lhttp-hw.qtfm.cn/live/20211646/64k.mp3
1184.77ms,潍坊1008城市之声,https://lhttp-hw.qtfm.cn/live/20211696/64k.mp3
1184.90ms,寿光市融媒体中心综合广播,https://lhttp-hw.qtfm.cn/live/20500211/64k.mp3
1185.13ms,六合新闻综合,http://p2hs.vzan.com/720020/432453820030502236/live.m3u8
1185.16ms,广安新闻综合,https://live1.gatv.com.cn:90/live/XWZH.m3u8
1185.43ms,宿州科教频道,http://live.ahsz.tv/video/s10001-kxjy/index.m3u8
1185.71ms,新疆卫视,http://123.138.22.30:9901/tsfile/live/0110_1.m3u8
1185.77ms,车震视频5,https://vd4.bdstatic.com/mda-mkj6mgsuic4gdknp/sc/cae_h264/1637383677947993989/mda-mkj6mgsuic4gdknp.mp4
1186.08ms,浙江生活,http://ali-m-l.cztv.com/channels/lantian/channel003/720p.m3u8
1186.42ms,河北文艺广播,https://lhttp-hw.qtfm.cn/live/4868/64k.mp3
1187.30ms,广东广播电视台股市广播,https://lhttp-hw.qtfm.cn/live/4847/64k.mp3
1187.54ms,安徽卫视,http://222.134.245.16:9901/tsfile/live/0130_1.m3u8
1187.62ms,重庆卫视,http://113.65.7.94:8888/udp/239.77.0.182:5146
1187.62ms,重庆永川之声,https://lhttp-hw.qtfm.cn/live/20210236/64k.mp3
1187.79ms,浏阳99.5交通广播,https://lhttp-hw.qtfm.cn/live/5022710/64k.mp3
1187.96ms,西藏卫视,http://goo.bkpcp.top/mg/xzws
1188.06ms,山东广播电视台综合广播,https://lhttp-hw.qtfm.cn/live/20234/64k.mp3
1188.41ms,湛江广播电视台交通音乐广播,https://lhttp-hw.qtfm.cn/live/20472/64k.mp3
1188.42ms,CCTV4,http://119.32.12.17:2901/udp/224.1.100.104:11111
1188.52ms,郑州音乐广播,https://lhttp-hw.qtfm.cn/live/4921/64k.mp3
1188.77ms,山东｜烟台公共,http://live.yantaitv.cn/live/e50f104a4ffe4a41b2217cbda534146f/d86092e69df94668b33390278b061700-1.m3u8?shandd
1188.79ms,四川｜康定,http://m3u8-kd.channel.ganzitv.com/nmip-media-yajiang/channellive/channel100663/playlist.m3u8?
1189.32ms,唐山音乐广播,https://lhttp-hw.qtfm.cn/live/4871/64k.mp3
1189.43ms,CCTV7,http://218.104.239.114:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
1189.59ms,西安交通广播,https://lhttp-hw.qtfm.cn/live/1611/64k.mp3
1189.69ms,云南卫视,http://61.136.67.238:50085/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0
1189.83ms,CCTV13,http://113.57.93.165:9900/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
1189.91ms,广州综合电信,http://113.109.250.108:9999/udp/239.253.43.71:5146
1190.11ms,央视网抖直播,http://1.196.235.122:35455/douyin/870887192950
1190.24ms,邯郸交通广播,https://lhttp-hw.qtfm.cn/live/3950/64k.mp3
1190.78ms,云浮综合电信,http://113.109.250.108:9999/udp/239.77.0.253:5146
1190.94ms,郴州综合广播,https://lhttp-hw.qtfm.cn/live/20489/64k.mp3
1191.50ms,黄山交通旅游广播,https://lhttp-hw.qtfm.cn/live/1969/64k.mp3
1192.47ms,CCTV1,http://106.52.196.79:80/TV/mui.php?id=cctv1
1192.48ms,北京卫视,http://60.223.224.176:8888/newlive/live/hls/18/live.m3u8
1193.04ms,无锡都市生活广播,https://lhttp-hw.qtfm.cn/live/2783/64k.mp3
1193.05ms,铜陵交通生活广播,https://lhttp-hw.qtfm.cn/live/21305/64k.mp3
1193.51ms,重庆巴渝之声,https://lhttp-hw.qtfm.cn/live/5022385/64k.mp3
1194.36ms,邯郸都市生活广播,https://lhttp-hw.qtfm.cn/live/3951/64k.mp3
1194.41ms,生活1015,https://lhttp-hw.qtfm.cn/live/1499/64k.mp3
1194.41ms,山东文艺广播,https://lhttp-hw.qtfm.cn/live/20238/64k.mp3
1194.94ms,海南卫视,http://14.212.185.146:9901/tsfile/live/1008_1.m3u8
1195.12ms,中山电台快乐888,https://lhttp-hw.qtfm.cn/live/1278/64k.mp3
1195.22ms,常德交通广播,https://lhttp-hw.qtfm.cn/live/15318209/64k.mp3
1195.43ms,湖北卫视,http://124.128.73.58:9901/tsfile/live/0132_1.m3u8?key=txiptv
1195.50ms,江苏交通广播,https://lhttp-hw.qtfm.cn/live/4054/64k.mp3
1195.53ms,济南音乐广播FM88.7,https://lhttp-hw.qtfm.cn/live/1671/64k.mp3
1195.69ms,贺州交通音乐广播,https://lhttp-hw.qtfm.cn/live/5044/64k.mp3
1195.86ms,CCTV1,http://114.246.201.137:7088/rtp/239.3.1.129:8008
1195.87ms,湖州新闻综合,http://hzcm-live.media.hugd.com/3f5fa7d64c7c46a38c6bd8ad35e836cc/65128273761b4731ae53729ea6dcf932.m3u8?auth_key=2277598215-9d21c15111244bea8d298c361d31a72e-0-d031198f58d44b0e91ba2e3f3b188865&amp;amp;amp;fbl=
1195.94ms,平顶山交通广播,https://lhttp-hw.qtfm.cn/live/5022421/64k.mp3
1196.02ms,松原大众生活广播,https://lhttp-hw.qtfm.cn/live/5082/64k.mp3
1196.81ms,Russia Today Documentary 俄罗斯,https://rt-rtd.rttv.com/dvr/rtdoc/playlist.m3u8
1196.96ms,南通新闻广播,https://lhttp-hw.qtfm.cn/live/21277/64k.mp3
1197.01ms,邵阳经济广播,https://lhttp-hw.qtfm.cn/live/20500058/64k.mp3
1197.03ms,桓仁广播电视台综合广播,https://lhttp-hw.qtfm.cn/live/5022699/64k.mp3
1197.45ms,广元综合广播,https://lhttp-hw.qtfm.cn/live/5022580/64k.mp3
1197.59ms,鄂尔多斯交通文体广播,https://lhttp-hw.qtfm.cn/live/20352/64k.mp3
1197.82ms,海南电视抖播,http://1.196.235.122:35455/douyin/402523360291
1198.02ms,句容影院,http://jrlive.jrntv.com/live/_definst_/yingshis/chunklist_w1994429382.m3u8?zjiangsd
1198.20ms,吉林新闻综合广播,https://lhttp-hw.qtfm.cn/live/4953/64k.mp3
1198.21ms,石河子广播电视台综合广播,https://lhttp-hw.qtfm.cn/live/20500118/64k.mp3
1198.24ms,邯郸新闻综合广播,https://lhttp-hw.qtfm.cn/live/5072/64k.mp3
1199.74ms,延边新闻广播,https://lhttp-hw.qtfm.cn/live/5022488/64k.mp3
1199.76ms,攀枝花综合广播,https://lhttp-hw.qtfm.cn/live/4904/64k.mp3
1199.99ms,汽车音乐台,https://lhttp-hw.qtfm.cn/live/5021743/64k.mp3
1200.11ms,广东文体广播,https://satellitepull.cnr.cn/live/wxgdwtgb/playlist.m3u8
1200.16ms,衡水湖城之声961,https://lhttp-hw.qtfm.cn/live/5021857/64k.mp3
1200.46ms,湘潭新闻综合广播,https://lhttp-hw.qtfm.cn/live/15318549/64k.mp3
1200.75ms,云南卫视,http://124.128.73.58:9901/tsfile/live/0119_1.m3u8
1200.79ms,天津卫视,http://110.7.131.40:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
1200.86ms,CHC动作电影,https://stream1.freetv.fun/chcdong-zuo-dian-ying-25.ctv
1200.88ms,中央新影-老故事,http://goo.bkpcp.top/mg/lgs
1201.03ms,CCTV15,http://110.7.131.146:9901/tsfile/live/0014_2.m3u8?key=txiptv&playlive=1&authid=0
1201.48ms,沧州1058汽车音乐广播,https://lhttp-hw.qtfm.cn/live/5021914/64k.mp3
1201.54ms,城市生活广播,https://lhttp-hw.qtfm.cn/live/4984/64k.mp3
1201.59ms,郑州新闻广播,https://lhttp-hw.qtfm.cn/live/1220/64k.mp3
1201.87ms,真心太难求,https://vdse.bdstatic.com//19652aae08e5960c7ec9694e87e0d1f0.mp4
1201.91ms,娄底综合广播,https://lhttp-hw.qtfm.cn/live/21213/64k.mp3
1202.22ms,楚天交通广播,https://lhttp-hw.qtfm.cn/live/1291/64k.mp3
1202.47ms,dv现场抖直播,http://1.196.235.122:35455/douyin/469457683016
1202.99ms,承德综合广播,https://lhttp-hw.qtfm.cn/live/20500052/64k.mp3
1203.32ms,兵团第二师融媒体中心综合广播FM88.5,https://lhttp-hw.qtfm.cn/live/20211703/64k.mp3
1203.78ms,CCTV4,http://124.128.73.58:9901/tsfile/live/0004_1.m3u8?key=txiptv
1203.85ms,贵州卫视,http://183.11.239.36:808/hls/49/index.m3u8
1204.14ms,宁波交通广播,https://lhttp-hw.qtfm.cn/live/1140/64k.mp3
1204.31ms,芜湖音乐故事广播,https://lhttp-hw.qtfm.cn/live/5028/64k.mp3
1204.46ms,广东卫视,http://api.mytv666.top/api/migu.php?id=广东卫视&type=1&auth_key=7876567a20a88278d19b8900a432f7773226c332bf9b51c1ade35fef0c6ec397&t=1747103204&session=7994844af8977b16335d805e8371269b
1204.47ms,浙江｜绍兴新闻综合,http://live.shaoxing.com.cn/video/s10001-sxhb/index.m3u8
1204.72ms,万州三峡移民,http://123.146.162.24:8017/c2F0hmi/1000/live.m3u8
1204.94ms,CCTV10,http://itv.iptv1688.top:2016/itv.php?id=CCTV10
1205.55ms,焦作私家车音乐电台,https://lhttp-hw.qtfm.cn/live/20211597/64k.mp3
1205.55ms,通化交通文艺广播,https://lhttp-hw.qtfm.cn/live/20500120/64k.mp3
1205.63ms,安顺新闻综合广播FM105.9,https://lhttp-hw.qtfm.cn/live/5022203/64k.mp3
1205.64ms,鄂尔多斯之声,https://lhttp-hw.qtfm.cn/live/20350/64k.mp3
1207.81ms,北海新闻综合广播,https://lhttp-hw.qtfm.cn/live/20861/64k.mp3
1208.00ms,电台轮直播贰,http://1.196.235.122:35455/douyin/377290564665
1208.64ms,老朋友广播中波954,https://lhttp-hw.qtfm.cn/live/1132/64k.mp3
1209.36ms,齐齐哈尔综合广播,https://lhttp-hw.qtfm.cn/live/20500133/64k.mp3
1209.45ms,镇江2套,http://zjtv-wshls.homecdn.com/live/2aa16.m3u8
1209.84ms,杭州旅游之声,https://lhttp-hw.qtfm.cn/live/4524/64k.mp3
1210.11ms,黔西南FM88.3交通旅游广播,https://lhttp-hw.qtfm.cn/live/5046/64k.mp3
1210.24ms,VIUTV粤频标,http://php.jdshipin.com/PLTV/iptv.php?id=viutv2
1210.81ms,2021《精选5首酒吧DJ舞曲》FHD,https://vdse.bdstatic.com//0e59c29ddbc68ed60dce8a6f4631c1f1.mp4
1211.81ms,CCTV6,http://58.221.214.82:9901/tsfile/live/0006_1.m3u8
1212.06ms,江苏健康广播,https://lhttp-hw.qtfm.cn/live/20014/64k.mp3
1213.16ms,北京卫视,http://116.9.204.242:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
1213.25ms,胶州875,https://lhttp-hw.qtfm.cn/live/20211644/64k.mp3
1213.36ms,镇雄新闻综合广播,https://lhttp-hw.qtfm.cn/live/20210752/64k.mp3
1213.71ms,德阳公共,http://scdytv.cn:1935/live/m_ggpd_livevideo/playlist.m3u8?zsicd#http://scdytv.cn:1935/live/m_ggpd_livevideo/playlist.m3u8
1214.27ms,贵州卫视,http://116.117.104.34:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
1214.62ms,潮州综合频率,https://lhttp-hw.qtfm.cn/live/4596/64k.mp3
1214.66ms,嵊州综合 (720p) [Not 24/7],https://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8
1214.99ms,镇江交通广播,https://lhttp-hw.qtfm.cn/live/3985/64k.mp3
1215.03ms,人在囧途,http://jsmov2.a.yximgs.com/bs3/video-hls/5239093847755471351_hlsb.m3u8
1215.90ms,陕西都市广播,https://lhttp-hw.qtfm.cn/live/1609/64k.mp3
1216.47ms,广东珠江经济电台,https://lhttp-hw.qtfm.cn/live/1259/64k.mp3
1216.77ms,浙江国际,https://stream1.freetv.fun/zhe-jiang-guo-ji-5.ctv
1217.04ms,宝鸡新闻广播,https://lhttp-hw.qtfm.cn/live/15318125/64k.mp3
1217.18ms,池州交通旅游广播(fm96.6),https://lhttp-hw.qtfm.cn/live/4839/64k.mp3
1217.95ms,安徽交通广播,https://lhttp-hw.qtfm.cn/live/1949/64k.mp3
1217.99ms,CCTV4,http://222.134.245.16:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
1218.48ms,CCTV8,http://106.52.196.79:80/TV/mui.php?id=cctv8
1218.63ms,湖南新闻抖播,http://1.196.235.122:35455/douyin/27594494041
1218.83ms,大庆交通广播,https://lhttp-hw.qtfm.cn/live/20500061/64k.mp3
1219.52ms,烟台公共频道,http://live.yantaitv.cn/live/e50f104a4ffe4a41b2217cbda534146f/d86092e69df94668b33390278b061700-1.m3u8
1220.10ms,黑龙江卫视,http://joyznm.i234.me:20000/udp/239.3.1.28:8196##des:720P###HLS\\n
1220.12ms,新疆924民生广播,https://lhttp-hw.qtfm.cn/live/20480/64k.mp3
1222.18ms,安徽卫视,https://www.yangshipin.cn/tv/home?pid=600002532
1222.37ms,CRIEZFM轻松调频,https://sk.cri.cn/915.m3u8
1223.59ms,CCTV8,http://60.223.224.176:8888/newlive/live/hls/10/live.m3u8?
1223.95ms,江苏教育,http://goo.bkpcp.top/mg/jsjy
1224.93ms,十堰交通音乐广播,https://lhttp-hw.qtfm.cn/live/20342/64k.mp3
1226.06ms,春晚1993,https://txmov2.a.kwimgs.com/bs3/video-hls/5217420261875933947_hlshd15.m3u8
1226.70ms,兰州兰石,http://play.kankanlive.com/live/1679470864707966.m3u8
1226.81ms,广东体育频高,http://113.109.250.108:9999/udp/239.77.0.112:5146
1226.83ms,CHC家庭影院,http://api.mytv666.top/api/migu.php?id=CHC家庭影院&type=1&auth_key=45c709fb1712bdf9e4f70207621ba5c714a614bcd5d455b651888087f8b56b39&t=1747103203&session=7994844af8977b16335d805e8371269b
1227.78ms,CCTV2,http://110.7.131.40:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
1228.04ms,CCTV14,http://fm1077.serv00.net/Smart.php?id=cctv14
1228.05ms,烟台新闻综合,http://live.yantaitv.cn/live/3e81a8879da44c5dadf3bd9c10468e1c/9b776d420ee4438199b7657c8eb88f07-1.m3u8
1228.13ms,武安融媒综合广播,https://lhttp-hw.qtfm.cn/live/5022474/64k.mp3
1228.58ms,湖南张家界宝峰湖,https://gcalic.v.myalicdn.com/gc/zjjbfh_1/index.m3u8
1229.14ms,兵团综合广播,https://satellitepull.cnr.cn/live/wxbtzs/playlist.m3u8
1229.35ms,四川四姑娘山隆珠措,https://gcalic.v.myalicdn.com/gc/sgns02_1/index.m3u8
1229.63ms,都江堰935爱旅游,https://lhttp-hw.qtfm.cn/live/20207773/64k.mp3
1229.75ms,北京交通广播,https://lhttp-hw.qtfm.cn/live/336/64k.mp3
1230.04ms,古典音樂台ClassicalFM97.7,http://onair.family977.com.tw:8000/live.mp3
1230.23ms,江苏武进生活频道,https://live.wjyanghu.com/live/CH2.m3u8?zjiangsd
1230.36ms,浙江之声,https://lhttp-hw.qtfm.cn/live/4518/64k.mp3
1230.42ms,浙江卫视,https://www.yangshipin.cn/tv/home?pid=600002520
1231.24ms,贵州卫视,https://www.yangshipin.cn/tv/home?pid=600002490
1231.31ms,凤凰中文,http://playtv-live.ifeng.com:80/live/06OLEGEGM4G.m3u8
1232.39ms,晋城新闻综合广播FM1072,https://lhttp-hw.qtfm.cn/live/1188/64k.mp3
1232.49ms,阳泉综合广播,https://lhttp-hw.qtfm.cn/live/15318568/64k.mp3
1233.64ms,江西音乐广播,https://lhttp-hw.qtfm.cn/live/1802/64k.mp3
1233.74ms,哈尔滨影视,https://stream.hrbtv.net/yspd/sd/live.m3u8
1234.10ms,浙江少儿,https://stream1.freetv.fun/zhe-jiang-shao-er-12.ctv
1234.31ms,东南卫视,http://58.62.234.21:10000/udp/239.77.1.104:5146
1234.48ms,西藏卫视,http://itv.iptv1688.top:2016/itv.php?id=西藏卫视
1234.62ms,CCTV8,http://121.33.239.242:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
1235.08ms,安徽老年广播,https://lhttp-hw.qtfm.cn/live/1951/64k.mp3
1235.58ms,连云港交通广播,https://lhttp-hw.qtfm.cn/live/2775/64k.mp3
1236.55ms,东营综合广播,https://lhttp-hw.qtfm.cn/live/20144/64k.mp3
1236.59ms,CCTV9,http://121.19.134.222:808/tsfile/live/0009_1.m3u8
1236.74ms,广西经济广播,https://satellitepull.cnr.cn/live/wx32gxjjgb/playlist.m3u8
1236.97ms,三门峡综合广播,https://lhttp-hw.qtfm.cn/live/5022134/64k.mp3
1237.01ms,安徽经济广播,https://lhttp-hw.qtfm.cn/live/4916/64k.mp3
1237.21ms,韩·EBS2,http://ebsonairios.ebs.co.kr/ebs2familypc/familypc1m/playlist.m3u8
1237.30ms,茂名综合广播,https://lhttp-hw.qtfm.cn/live/20500088/64k.mp3
1238.49ms,浙江数码时代,https://ali-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8\r\n
1238.59ms,广东珠江,http://121.33.239.242:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
1239.45ms,CCTV13,http://123.130.84.106:8154/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
1239.45ms,第一财经,http://ls.qingting.fm/live/276.m3u8
1239.54ms,新余新闻广播,https://lhttp-hw.qtfm.cn/live/20178/64k.mp3
1239.56ms,云南卫视,http://116.117.104.34:9901/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0
1239.63ms,四川｜利州,http://tvfile.lzgbdst.com/nmip-media/channellive/channel106876/playlist.m3u8?zsicd
1239.77ms,CCTV10,http://106.52.196.79:80/TV/mui.php?id=cctv10
1240.21ms,CCTV12,http://110.7.131.79:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
1241.76ms,烟台经济科技,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=163713&tk=6949f8ce7202
1241.87ms,CCTV9,https://www.freetv.top/migu/673168140.m3u8?migutoken=749c49cdc31bb395e0349adc81010adc8707f80e51e9d3491ad67bfa71388ad768f7b52c8064338a7ef45eb7ddb192fb4937b21681c82499a0c16653ad9a9bec98ff5ce6ab183e4029bbdf269e
1242.34ms,CCTV7,http://125.89.163.44:8888/udp/239.77.1.159:5146
1242.51ms,花都广播电台,https://lhttp-hw.qtfm.cn/live/1263/64k.mp3
1242.71ms,东南卫视,http://dms.yryyj.site:8188/udp/239.76.245.190:1234
1242.74ms,海门交通音乐电台,https://lhttp-hw.qtfm.cn/live/5022640/64k.mp3
1243.04ms,山东卫视,http://124.128.73.58:9901/tsfile/live/0107_1.m3u8?key=txiptv
1243.14ms,天津滨海100.5,https://lhttp-hw.qtfm.cn/live/20003/64k.mp3
1243.14ms,CCTV2,http://119.32.12.17:2901/udp/224.1.100.94:11111
1243.82ms,吉林乡村广播,https://lhttp-hw.qtfm.cn/live/3977/64k.mp3
1243.85ms,《拈花一笑》《对面的小姐姐》《想你了小哥哥》《一朵情花开》,https://vdse.bdstatic.com//7cfaf27a4db89583e069a40fbc2ed84b.mp4
1244.22ms,安徽综合广播,https://lhttp-hw.qtfm.cn/live/4919/64k.mp3
1244.96ms,贵州卫视,http://joyznm.i234.me:20000/udp/239.3.1.31:8120##des:720P###HLS\\n
1245.35ms,旺苍新闻综合,http://channel.wcrmt.cn:80/nmip-media/channellive/channel105268/playlist.m3u8
1246.03ms,CCTV9,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=36a439&tk=6949f8ce7202
